Label,IPLength,IPHeaderLength,TTL,           Protocol,SourcePort,DestPort,SequenceNumber,AckNumber           ,WindowSize,TCPHeaderLength,TCPLength,TCPStream     ,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
TCP_Outlet,347,20,255,6,5941,80,1,1,1500,20,307,296,0,0x00000000,0x0000e04a,0x00003bc8,0x00000018,0x00003027
TCP_Outlet,40,20,255,6,5941,80,308,228,1500,20,0,296,0,0x00000000,0x0000e04b,0x00003cfa,0x00000014,0x0000a34b
TCP_Outlet,44,20,255,6,5942,80,0,0,1500,24,0,297,0,0x00000000,0x0000e04d,0x00003cf4,0x00000002,0x0000111a
TCP_Outlet,40,20,255,6,5942,80,1,1,1500,20,0,297,0,0x00000000,0x0000e04e,0x00003cf7,0x00000010,0x0000427e
TCP_Outlet,347,20,255,6,5942,80,1,1,1500,20,307,297,0,0x00000000,0x0000e04f,0x00003bc3,0x00000018,0x0000cd3f
TCP_Outlet,40,20,255,6,5942,80,308,228,1273,20,0,297,0,0x00000000,0x0000e050,0x00003cf5,0x00000010,0x0000414b
TCP_Outlet,40,20,255,6,5942,80,308,228,1500,20,0,297,0,0x00000000,0x0000e051,0x00003cf4,0x00000014,0x00004064
TCP_Outlet,44,20,255,6,5943,80,0,0,1500,24,0,298,0,0x00000000,0x0000e054,0x00003ced,0x00000002,0x00003f98
TCP_Outlet,40,20,255,6,5943,80,1,1,1500,20,0,298,0,0x00000000,0x0000e055,0x00003cf0,0x00000010,0x0000ce30
TCP_Outlet,347,20,255,6,5943,80,1,1,1500,20,307,298,0,0x00000000,0x0000e056,0x00003bbc,0x00000018,0x000058f2
TCP_Outlet,40,20,255,6,5943,80,308,228,1273,20,0,298,0,0x00000000,0x0000e057,0x00003cee,0x00000010,0x0000ccfd
TCP_Outlet,40,20,255,6,5943,80,308,228,1500,20,0,298,0,0x00000000,0x0000e058,0x00003ced,0x00000014,0x0000cc16
TCP_Outlet,44,20,255,6,5944,80,0,0,1500,24,0,299,0,0x00000000,0x0000e05a,0x00003ce7,0x00000002,0x00006de2
TCP_Outlet,40,20,255,6,5944,80,1,1,1500,20,0,299,0,0x00000000,0x0000e05b,0x00003cea,0x00000010,0x00001185
TCP_Outlet,347,20,255,6,5944,80,1,1,1500,20,307,299,0,0x00000000,0x0000e05c,0x00003bb6,0x00000018,0x00009c46
TCP_Outlet,40,20,255,6,5944,80,308,228,1500,20,0,299,0,0x00000000,0x0000e05d,0x00003ce8,0x00000014,0x00000f6b
TCP_Outlet,44,20,255,6,5945,80,0,0,1500,24,0,300,0,0x00000000,0x0000e05f,0x00003ce2,0x00000002,0x00009bf8
TCP_Outlet,40,20,255,6,5945,80,1,1,1500,20,0,300,0,0x00000000,0x0000e060,0x00003ce5,0x00000010,0x0000d96e
TCP_Outlet,347,20,255,6,5945,80,1,1,1500,20,307,300,0,0x00000000,0x0000e061,0x00003bb1,0x00000018,0x00006430
TCP_Outlet,40,20,255,6,5945,80,308,228,1500,20,0,300,0,0x00000000,0x0000e062,0x00003ce3,0x00000014,0x0000d754
TCP_Outlet,44,20,255,6,5946,80,0,0,1500,24,0,301,0,0x00000000,0x0000e065,0x00003cdc,0x00000002,0x0000c9d8
TCP_Outlet,40,20,255,6,5946,80,1,1,1500,20,0,301,0,0x00000000,0x0000e066,0x00003cdf,0x00000010,0x0000d79e
TCP_Outlet,347,20,255,6,5946,80,1,1,1500,20,307,301,0,0x00000000,0x0000e067,0x00003bab,0x00000018,0x00006260
TCP_Outlet,40,20,255,6,5946,80,308,228,1500,20,0,301,0,0x00000000,0x0000e068,0x00003cdd,0x00000014,0x0000d584
TCP_Outlet,44,20,255,6,5947,80,0,0,1500,24,0,302,0,0x00000000,0x0000e06a,0x00003cd7,0x00000002,0x0000f784
TCP_Outlet,40,20,255,6,5947,80,1,1,1500,20,0,302,0,0x00000000,0x0000e06b,0x00003cda,0x00000010,0x0000caa7
TCP_Outlet,347,20,255,6,5947,80,1,1,1500,20,307,302,0,0x00000000,0x0000e06c,0x00003ba6,0x00000018,0x00005569
TCP_Outlet,40,20,255,6,5947,80,308,228,1500,20,0,302,0,0x00000000,0x0000e06d,0x00003cd8,0x00000014,0x0000c88d
TCP_Outlet,44,20,255,6,5948,80,0,0,1500,24,0,303,0,0x00000000,0x0000e070,0x00003cd1,0x00000002,0x000024fb
TCP_Outlet,40,20,255,6,5948,80,1,1,1500,20,0,303,0,0x00000000,0x0000e071,0x00003cd4,0x00000010,0x000071f1
TCP_Outlet,347,20,255,6,5948,80,1,1,1500,20,307,303,0,0x00000000,0x0000e072,0x00003ba0,0x00000018,0x0000fcb2
TCP_Outlet,40,20,255,6,5948,80,308,228,1500,20,0,303,0,0x00000000,0x0000e073,0x00003cd2,0x00000014,0x00006fd7
TCP_Outlet,44,20,255,6,5949,80,0,0,1500,24,0,304,0,0x00000000,0x0000e075,0x00003ccc,0x00000002,0x0000523d
TCP_Outlet,40,20,255,6,5949,80,1,1,1500,20,0,304,0,0x00000000,0x0000e076,0x00003ccf,0x00000010,0x00003ea7
TCP_Outlet,347,20,255,6,5949,80,1,1,1500,20,307,304,0,0x00000000,0x0000e077,0x00003b9b,0x00000018,0x0000c968
TCP_Outlet,40,20,255,6,5949,80,308,228,1273,20,0,304,0,0x00000000,0x0000e078,0x00003ccd,0x00000010,0x00003d74
TCP_Outlet,40,20,255,6,5949,80,308,228,1500,20,0,304,0,0x00000000,0x0000e079,0x00003ccc,0x00000014,0x00003c8d
TCP_Outlet,44,20,255,6,5950,80,0,0,1500,24,0,305,0,0x00000000,0x0000e07b,0x00003cc6,0x00000002,0x00007f4b
TCP_Outlet,40,20,255,6,5950,80,1,1,1500,20,0,305,0,0x00000000,0x0000e07c,0x00003cc9,0x00000010,0x00003d8f
TCP_Outlet,347,20,255,6,5950,80,1,1,1500,20,307,305,0,0x00000000,0x0000e07d,0x00003b95,0x00000018,0x0000c850
TCP_Outlet,40,20,255,6,5950,80,308,228,1273,20,0,305,0,0x00000000,0x0000e07e,0x00003cc7,0x00000010,0x00003c5c
TCP_Outlet,40,20,255,6,5950,80,308,228,1500,20,0,305,0,0x00000000,0x0000e07f,0x00003cc6,0x00000014,0x00003b75
TCP_Outlet,44,20,255,6,5951,80,0,0,1500,24,0,306,0,0x00000000,0x0000e082,0x00003cbf,0x00000002,0x0000ac23
TCP_Outlet,40,20,255,6,5951,80,1,1,1500,20,0,306,0,0x00000000,0x0000e083,0x00003cc2,0x00000010,0x0000507f
TCP_Outlet,347,20,255,6,5951,80,1,1,1500,20,307,306,0,0x00000000,0x0000e084,0x00003b8e,0x00000018,0x0000db40
TCP_Outlet,40,20,255,6,5951,80,308,228,1500,20,0,306,0,0x00000000,0x0000e085,0x00003cc0,0x00000014,0x00004e65
TCP_Outlet,44,20,255,6,5952,80,0,0,1500,24,0,307,0,0x00000000,0x0000e087,0x00003cba,0x00000002,0x0000d8c7
TCP_Outlet,40,20,255,6,5952,80,1,1,1500,20,0,307,0,0x00000000,0x0000e088,0x00003cbd,0x00000010,0x00003b9d
TCP_Outlet,347,20,255,6,5952,80,1,1,1500,20,307,307,0,0x00000000,0x0000e089,0x00003b89,0x00000018,0x0000c65e
TCP_Outlet,40,20,255,6,5952,80,308,228,1500,20,0,307,0,0x00000000,0x0000e08a,0x00003cbb,0x00000014,0x00003983
TCP_Outlet,52,20,64,6,4356,8443,0,0,5840,32,0,308,0,0x00004000,0x000086f5,0x00000743,0x00000002,0x00005f5a
TCP_Outlet,52,20,64,6,4356,8443,0,0,5840,32,0,308,0,0x00004000,0x000086f6,0x00000742,0x00000002,0x00005f5a
TCP_Outlet,44,20,255,6,5953,80,0,0,1500,24,0,309,0,0x00000000,0x0000e08d,0x00003cb4,0x00000002,0x00000536
TCP_Outlet,40,20,255,6,5953,80,1,1,1500,20,0,309,0,0x00000000,0x0000e08e,0x00003cb7,0x00000010,0x0000c2e2
TCP_Outlet,347,20,255,6,5953,80,1,1,1500,20,307,309,0,0x00000000,0x0000e08f,0x00003b83,0x00000018,0x00004da4
TCP_Outlet,40,20,255,6,5953,80,308,228,1500,20,0,309,0,0x00000000,0x0000e090,0x00003cb5,0x00000014,0x0000c0c8
TCP_Outlet,52,20,64,6,4356,8443,0,0,5840,32,0,308,0,0x00004000,0x000086f7,0x00000741,0x00000002,0x00005f5a
TCP_Outlet,44,20,255,6,5954,80,0,0,1500,24,0,310,0,0x00000000,0x0000e092,0x00003caf,0x00000002,0x00003170
TCP_Outlet,40,20,255,6,5954,80,1,1,1500,20,0,310,0,0x00000000,0x0000e093,0x00003cb2,0x00000010,0x0000b55e
TCP_Outlet,347,20,255,6,5954,80,1,1,1500,20,307,310,0,0x00000000,0x0000e094,0x00003b7e,0x00000018,0x00004020
TCP_Outlet,40,20,255,6,5954,80,308,228,1500,20,0,310,0,0x00000000,0x0000e095,0x00003cb0,0x00000014,0x0000b344
TCP_Outlet,52,20,64,6,4356,8443,0,0,5840,32,0,308,0,0x00004000,0x000086f8,0x00000740,0x00000002,0x00005f5a
TCP_Outlet,44,20,255,6,5955,80,0,0,1500,24,0,311,0,0x00000000,0x0000e097,0x00003caa,0x00000002,0x00005d74
TCP_Outlet,40,20,255,6,5955,80,1,1,1500,20,0,311,0,0x00000000,0x0000e098,0x00003cad,0x00000010,0x0000e520
TCP_Outlet,347,20,255,6,5955,80,1,1,1500,20,307,311,0,0x00000000,0x0000e099,0x00003b79,0x00000018,0x00006fe2
TCP_Outlet,40,20,255,6,5955,80,308,228,1273,20,0,311,0,0x00000000,0x0000e09a,0x00003cab,0x00000010,0x0000e3ed
TCP_Outlet,40,20,255,6,5955,80,308,228,1500,20,0,311,0,0x00000000,0x0000e09b,0x00003caa,0x00000014,0x0000e306
TCP_Outlet,52,20,64,6,3794,8443,0,0,5840,32,0,312,0,0x00004000,0x000097b0,0x00008223,0x00000002,0x0000b915
TCP_Outlet,52,20,64,6,3794,8443,0,0,5840,32,0,312,0,0x00004000,0x000097b1,0x00008222,0x00000002,0x0000b915
TCP_Outlet,52,20,64,6,3794,8443,0,0,5840,32,0,312,0,0x00004000,0x000097b2,0x00008221,0x00000002,0x0000b915
TCP_Outlet,44,20,255,6,5956,80,0,0,1500,24,0,313,0,0x00000000,0x0000e09f,0x00003ca2,0x00000002,0x00008944
TCP_Outlet,40,20,255,6,5956,80,1,1,1500,20,0,313,0,0x00000000,0x0000e0a0,0x00003ca5,0x00000010,0x000049e3
TCP_Outlet,347,20,255,6,5956,80,1,1,1500,20,307,313,0,0x00000000,0x0000e0a1,0x00003b71,0x00000018,0x0000d4a4
TCP_Outlet,40,20,255,6,5956,80,308,228,1273,20,0,313,0,0x00000000,0x0000e0a2,0x00003ca3,0x00000010,0x000048b0
TCP_Outlet,40,20,255,6,5956,80,308,228,1500,20,0,313,0,0x00000000,0x0000e0a3,0x00003ca2,0x00000014,0x000047c9
TCP_Outlet,52,20,64,6,3271,8443,0,0,5840,32,0,314,0,0x00004000,0x00005972,0x00006987,0x00000002,0x0000a40d
TCP_Outlet,52,20,64,6,3271,8443,0,0,5840,32,0,314,0,0x00004000,0x00005973,0x00006986,0x00000002,0x0000a40d
TCP_Outlet,44,20,255,6,5957,80,0,0,1500,24,0,315,0,0x00000000,0x0000e0a5,0x00003c9c,0x00000002,0x0000b4e0
TCP_Outlet,40,20,255,6,5957,80,1,1,1500,20,0,315,0,0x00000000,0x0000e0a6,0x00003c9f,0x00000010,0x0000d2c7
TCP_Outlet,347,20,255,6,5957,80,1,1,1500,20,307,315,0,0x00000000,0x0000e0a7,0x00003b6b,0x00000018,0x00005d89
TCP_Outlet,40,20,255,6,5957,80,308,228,1500,20,0,315,0,0x00000000,0x0000e0a8,0x00003c9d,0x00000014,0x0000d0ad
TCP_Outlet,52,20,64,6,3993,8443,0,0,5840,32,0,316,0,0x00004000,0x000089f9,0x00003679,0x00000002,0x00005650
TCP_Outlet,52,20,64,6,3993,8443,0,0,5840,32,0,316,0,0x00004000,0x000089fa,0x00003678,0x00000002,0x00005650
TCP_Outlet,52,20,64,6,4217,8443,0,0,5840,32,0,317,0,0x00004000,0x0000998a,0x000033a7,0x00000002,0x00007ddf
TCP_Outlet,52,20,64,6,3744,8443,0,0,5840,32,0,318,0,0x00004000,0x0000b639,0x00000f82,0x00000002,0x00005019
TCP_Outlet,44,20,255,6,5958,80,0,0,1500,24,0,319,0,0x00000000,0x0000e0aa,0x00003c97,0x00000002,0x0000e046
TCP_Outlet,40,20,255,6,5958,80,1,1,1500,20,0,319,0,0x00000000,0x0000e0ab,0x00003c9a,0x00000010,0x00008165
TCP_Outlet,347,20,255,6,5958,80,1,1,1500,20,307,319,0,0x00000000,0x0000e0ac,0x00003b66,0x00000018,0x00000c27
TCP_Outlet,40,20,255,6,5958,80,308,228,1500,20,0,319,0,0x00000000,0x0000e0ae,0x00003c97,0x00000014,0x00007f4b
TCP_Outlet,52,20,64,6,4141,8443,0,0,5840,32,0,320,0,0x00004000,0x0000c1b6,0x00003a23,0x00000002,0x00005194
TCP_Outlet,52,20,64,6,4141,8443,0,0,5840,32,0,320,0,0x00004000,0x0000c1b7,0x00003a22,0x00000002,0x00005194
TCP_Outlet,52,20,64,6,4141,8443,0,0,5840,32,0,320,0,0x00004000,0x0000c1b8,0x00003a21,0x00000002,0x00005194
TCP_Outlet,44,20,255,6,5959,80,0,0,1500,24,0,321,0,0x00000000,0x0000e0b0,0x00003c91,0x00000002,0x00000b79
TCP_Outlet,40,20,255,6,5959,80,1,1,1500,20,0,321,0,0x00000000,0x0000e0b1,0x00003c94,0x00000010,0x00005078
TCP_Outlet,347,20,255,6,5959,80,1,1,1500,20,307,321,0,0x00000000,0x0000e0b2,0x00003b60,0x00000018,0x0000db39
TCP_Outlet,40,20,255,6,5959,80,308,228,1500,20,0,321,0,0x00000000,0x0000e0b3,0x00003c92,0x00000014,0x00004e5e
TCP_Outlet,44,20,255,6,5960,80,0,0,1500,24,0,322,0,0x00000000,0x0000e0b5,0x00003c8c,0x00000002,0x00003675
TCP_Outlet,40,20,255,6,5960,80,1,1,1500,20,0,322,0,0x00000000,0x0000e0b6,0x00003c8f,0x00000010,0x000021cd
TCP_Outlet,347,20,255,6,5960,80,1,1,1500,20,307,322,0,0x00000000,0x0000e0b7,0x00003b5b,0x00000018,0x0000ac8e
TCP_Outlet,52,20,64,6,4141,8443,0,0,5840,32,0,320,0,0x00004000,0x0000c1b9,0x00003a20,0x00000002,0x00005194
TCP_Outlet,40,20,255,6,5960,80,308,228,1500,20,0,322,0,0x00000000,0x0000e0b8,0x00003c8d,0x00000014,0x00001fb3
TCP_Outlet,52,20,64,6,4699,8443,0,0,5840,32,0,323,0,0x00004000,0x000034e1,0x0000bf8b,0x00000002,0x00001b99
TCP_Outlet,44,20,255,6,5961,80,0,0,1500,24,0,324,0,0x00000000,0x0000e0bb,0x00003c86,0x00000002,0x0000613d
TCP_Outlet,40,20,255,6,5961,80,1,1,1500,20,0,324,0,0x00000000,0x0000e0bc,0x00003c89,0x00000010,0x0000a8d7
TCP_Outlet,347,20,255,6,5961,80,1,1,1500,20,307,324,0,0x00000000,0x0000e0bd,0x00003b55,0x00000018,0x00003399
TCP_Outlet,40,20,255,6,5961,80,308,228,1500,20,0,324,0,0x00000000,0x0000e0be,0x00003c87,0x00000014,0x0000a6bd
TCP_Outlet,52,20,64,6,4699,8443,0,0,5840,32,0,323,0,0x00004000,0x000034e2,0x0000bf8a,0x00000002,0x00001b99
TCP_Outlet,52,20,64,6,4699,8443,0,0,5840,32,0,323,0,0x00004000,0x000034e3,0x0000bf89,0x00000002,0x00001b99
TCP_Outlet,44,20,255,6,5962,80,0,0,1500,24,0,325,0,0x00000000,0x0000e0c0,0x00003c81,0x00000002,0x00008bd1
TCP_Outlet,40,20,255,6,5962,80,1,1,1500,20,0,325,0,0x00000000,0x0000e0c1,0x00003c84,0x00000010,0x00009446
TCP_Outlet,347,20,255,6,5962,80,1,1,1500,20,307,325,0,0x00000000,0x0000e0c2,0x00003b50,0x00000018,0x00001f08
TCP_Outlet,40,20,255,6,5962,80,308,228,1273,20,0,325,0,0x00000000,0x0000e0c3,0x00003c82,0x00000010,0x00009313
TCP_Outlet,40,20,255,6,5962,80,308,228,1500,20,0,325,0,0x00000000,0x0000e0c4,0x00003c81,0x00000014,0x0000922c
TCP_Outlet,52,20,64,6,4295,8443,0,0,5840,32,0,326,0,0x00004000,0x000067a5,0x00000c5c,0x00000002,0x00007850
TCP_Outlet,52,20,64,6,4295,8443,0,0,5840,32,0,326,0,0x00004000,0x000067a6,0x00000c5b,0x00000002,0x00007850
TCP_Outlet,52,20,64,6,4829,8443,0,0,5840,32,0,327,0,0x00004000,0x00007e9f,0x0000e713,0x00000002,0x00006768
TCP_Outlet,44,20,255,6,5963,80,0,0,1500,24,0,328,0,0x00000000,0x0000e0c6,0x00003c7b,0x00000002,0x0000b62f
TCP_Outlet,40,20,255,6,5963,80,1,1,1500,20,0,328,0,0x00000000,0x0000e0c7,0x00003c7e,0x00000010,0x00007866
TCP_Outlet,347,20,255,6,5963,80,1,1,1500,20,307,328,0,0x00000000,0x0000e0c8,0x00003b4a,0x00000018,0x00000328
TCP_Outlet,40,20,255,6,5963,80,308,228,1273,20,0,328,0,0x00000000,0x0000e0c9,0x00003c7c,0x00000010,0x00007733
TCP_Outlet,40,20,255,6,5963,80,308,228,1500,20,0,328,0,0x00000000,0x0000e0ca,0x00003c7b,0x00000014,0x0000764c
TCP_Outlet,52,20,64,6,4829,8443,0,0,5840,32,0,327,0,0x00004000,0x00007ea0,0x0000e712,0x00000002,0x00006768
TCP_Outlet,52,20,64,6,4093,8443,0,0,5840,32,0,329,0,0x00004000,0x0000b994,0x0000359d,0x00000002,0x00003039
TCP_Outlet,52,20,64,6,3943,8443,0,0,5840,32,0,330,0,0x00004000,0x0000a008,0x000047c9,0x00000002,0x00001fe5
TCP_Outlet,52,20,64,6,3949,8443,0,0,5840,32,0,331,0,0x00004000,0x0000d1ea,0x0000246a,0x00000002,0x00009cff
TCP_Outlet,44,20,255,6,5964,80,0,0,1500,24,0,332,0,0x00000000,0x0000e0cd,0x00003c74,0x00000002,0x0000e059
TCP_Outlet,40,20,255,6,5964,80,1,1,1500,20,0,332,0,0x00000000,0x0000e0ce,0x00003c77,0x00000010,0x0000d0ac
TCP_Outlet,347,20,255,6,5964,80,1,1,1500,20,307,332,0,0x00000000,0x0000e0cf,0x00003b43,0x00000018,0x00005b6e
TCP_Outlet,40,20,255,6,5964,80,308,228,1500,20,0,332,0,0x00000000,0x0000e0d0,0x00003c75,0x00000014,0x0000ce92
TCP_Outlet,52,20,64,6,3949,8443,0,0,5840,32,0,331,0,0x00004000,0x0000d1eb,0x00002469,0x00000002,0x00009cff
TCP_Outlet,52,20,64,6,3949,8443,0,0,5840,32,0,331,0,0x00004000,0x0000d1ec,0x00002468,0x00000002,0x00009cff
TCP_Outlet,44,20,255,6,5965,80,0,0,1500,24,0,333,0,0x00000000,0x0000e0d2,0x00003c6f,0x00000002,0x00000a4e
TCP_Outlet,40,20,255,6,5965,80,1,1,1500,20,0,333,0,0x00000000,0x0000e0d3,0x00003c72,0x00000010,0x00007658
TCP_Outlet,347,20,255,6,5965,80,1,1,1500,20,307,333,0,0x00000000,0x0000e0d4,0x00003b3e,0x00000018,0x0000011a
TCP_Outlet,40,20,255,6,5965,80,308,228,1500,20,0,333,0,0x00000000,0x0000e0d5,0x00003c70,0x00000014,0x0000743e
TCP_Outlet,52,20,64,6,3949,8443,0,0,5840,32,0,331,0,0x00004000,0x0000d1ed,0x00002467,0x00000002,0x00009cff
TCP_Outlet,44,20,255,6,5966,80,0,0,1500,24,0,334,0,0x00000000,0x0000e0d8,0x00003c69,0x00000002,0x0000340e
TCP_Outlet,40,20,255,6,5966,80,1,1,1500,20,0,334,0,0x00000000,0x0000e0d9,0x00003c6c,0x00000010,0x000001fa
TCP_Outlet,347,20,255,6,5966,80,1,1,1500,20,307,334,0,0x00000000,0x0000e0da,0x00003b38,0x00000018,0x00008cbb
TCP_Outlet,40,20,255,6,5966,80,308,228,1500,20,0,334,0,0x00000000,0x0000e0db,0x00003c6a,0x00000014,0x0000ffdf
TCP_Outlet,52,20,64,6,4154,8443,0,0,5840,32,0,335,0,0x00004000,0x0000336c,0x00009a6f,0x00000002,0x0000b1cd
TCP_Outlet,52,20,64,6,4154,8443,0,0,5840,32,0,335,0,0x00004000,0x0000336d,0x00009a6e,0x00000002,0x0000b1cd
TCP_Outlet,44,20,255,6,5967,80,0,0,1500,24,0,336,0,0x00000000,0x0000e0dd,0x00003c64,0x00000002,0x00005d98
TCP_Outlet,40,20,255,6,5967,80,1,1,1500,20,0,336,0,0x00000000,0x0000e0de,0x00003c67,0x00000010,0x0000e65c
TCP_Outlet,347,20,255,6,5967,80,1,1,1500,20,307,336,0,0x00000000,0x0000e0df,0x00003b33,0x00000018,0x0000711e
TCP_Outlet,40,20,255,6,5967,80,308,228,1500,20,0,336,0,0x00000000,0x0000e0e0,0x00003c65,0x00000014,0x0000e442
TCP_Outlet,52,20,64,6,4154,8443,0,0,5840,32,0,335,0,0x00004000,0x0000336e,0x00009a6d,0x00000002,0x0000b1cd
TCP_Outlet,44,20,255,6,5968,80,0,0,1500,24,0,337,0,0x00000000,0x0000e0e2,0x00003c5f,0x00000002,0x000086ee
TCP_Outlet,40,20,255,6,5968,80,1,1,1500,20,0,337,0,0x00000000,0x0000e0e3,0x00003c62,0x00000010,0x000005cc
TCP_Outlet,347,20,255,6,5968,80,1,1,1500,20,307,337,0,0x00000000,0x0000e0e4,0x00003b2e,0x00000018,0x0000908d
TCP_Outlet,40,20,255,6,5968,80,308,228,1273,20,0,337,0,0x00000000,0x0000e0e5,0x00003c60,0x00000010,0x00000499
TCP_Outlet,40,20,255,6,5968,80,308,228,1500,20,0,337,0,0x00000000,0x0000e0e6,0x00003c5f,0x00000014,0x000003b2
TCP_Outlet,52,20,64,6,4228,8443,0,0,5840,32,0,338,0,0x00004000,0x00008d00,0x00004031,0x00000002,0x0000ef60
TCP_Outlet,52,20,64,6,4228,8443,0,0,5840,32,0,338,0,0x00004000,0x00008d01,0x00004030,0x00000002,0x0000ef60
TCP_Outlet,52,20,64,6,4006,8443,0,0,5840,32,0,339,0,0x00004000,0x0000e6be,0x0000d9b3,0x00000002,0x00008415
TCP_Outlet,44,20,255,6,5969,80,0,0,1500,24,0,340,0,0x00000000,0x0000e0e9,0x00003c58,0x00000002,0x0000b00e
TCP_Outlet,40,20,255,6,5969,80,1,1,1500,20,0,340,0,0x00000000,0x0000e0ea,0x00003c5b,0x00000010,0x00008fda
TCP_Outlet,347,20,255,6,5969,80,1,1,1500,20,307,340,0,0x00000000,0x0000e0eb,0x00003b27,0x00000018,0x00001a9c
TCP_Outlet,40,20,255,6,5969,80,308,228,1273,20,0,340,0,0x00000000,0x0000e0ec,0x00003c59,0x00000010,0x00008ea7
TCP_Outlet,40,20,255,6,5969,80,308,228,1500,20,0,340,0,0x00000000,0x0000e0ed,0x00003c58,0x00000014,0x00008dc0
TCP_Outlet,52,20,64,6,4006,8443,0,0,5840,32,0,339,0,0x00004000,0x0000e6bf,0x0000d9b2,0x00000002,0x00008415
TCP_Outlet,52,20,64,6,4902,8443,0,0,5840,32,0,341,0,0x00004000,0x000051a9,0x0000d5d0,0x00000002,0x00008e6a
TCP_Outlet,52,20,64,6,4375,8443,0,0,5840,32,0,342,0,0x00004000,0x0000c17b,0x0000ccbc,0x00000002,0x00006642
TCP_Outlet,52,20,64,6,4040,8443,0,0,5840,32,0,343,0,0x00004000,0x0000230f,0x0000665e,0x00000002,0x0000fc78
TCP_Outlet,44,20,255,6,5970,80,0,0,1500,24,0,344,0,0x00000000,0x0000e0ef,0x00003c52,0x00000002,0x0000d8fa
TCP_Outlet,40,20,255,6,5970,80,1,1,1500,20,0,344,0,0x00000000,0x0000e0f0,0x00003c55,0x00000010,0x0000ce6a
TCP_Outlet,347,20,255,6,5970,80,1,1,1500,20,307,344,0,0x00000000,0x0000e0f1,0x00003b21,0x00000018,0x0000592c
TCP_Outlet,40,20,255,6,5970,80,308,228,1273,20,0,344,0,0x00000000,0x0000e0f2,0x00003c53,0x00000010,0x0000cd37
TCP_Outlet,40,20,255,6,5970,80,308,228,1500,20,0,344,0,0x00000000,0x0000e0f3,0x00003c52,0x00000014,0x0000cc50
TCP_Outlet,52,20,64,6,4040,8443,0,0,5840,32,0,343,0,0x00004000,0x00002310,0x0000665d,0x00000002,0x0000fc78
TCP_Outlet,52,20,64,6,4040,8443,0,0,5840,32,0,343,0,0x00004000,0x00002311,0x0000665c,0x00000002,0x0000fc78
TCP_Outlet,44,20,255,6,5971,80,0,0,1500,24,0,345,0,0x00000000,0x0000e0f6,0x00003c4b,0x00000002,0x000001b3
TCP_Outlet,40,20,255,6,5971,80,1,1,1500,20,0,345,0,0x00000000,0x0000e0f7,0x00003c4e,0x00000010,0x0000d604
TCP_Outlet,347,20,255,6,5971,80,1,1,1500,20,307,345,0,0x00000000,0x0000e0f8,0x00003b1a,0x00000018,0x000060c6
TCP_Outlet,40,20,255,6,5971,80,308,228,1500,20,0,345,0,0x00000000,0x0000e0f9,0x00003c4c,0x00000014,0x0000d3ea
TCP_Outlet,52,20,64,6,4040,8443,0,0,5840,32,0,343,0,0x00004000,0x00002312,0x0000665b,0x00000002,0x0000fc78
TCP_Outlet,44,20,255,6,5972,80,0,0,1500,24,0,346,0,0x00000000,0x0000e0fc,0x00003c45,0x00000002,0x00002a35
TCP_Outlet,40,20,255,6,5972,80,1,1,1500,20,0,346,0,0x00000000,0x0000e0fd,0x00003c48,0x00000010,0x0000e84a
TCP_Outlet,347,20,255,6,5972,80,1,1,1500,20,307,346,0,0x00000000,0x0000e0fe,0x00003b14,0x00000018,0x0000730c
TCP_Outlet,40,20,255,6,5972,80,308,228,1500,20,0,346,0,0x00000000,0x0000e0ff,0x00003c46,0x00000014,0x0000e630
TCP_Outlet,52,20,64,6,4742,8443,0,0,5840,32,0,347,0,0x00004000,0x00007c3b,0x00004da5,0x00000002,0x000026c5
TCP_Outlet,52,20,64,6,4742,8443,0,0,5840,32,0,347,0,0x00004000,0x00007c3c,0x00004da4,0x00000002,0x000026c5
TCP_Outlet,44,20,255,6,5973,80,0,0,1500,24,0,348,0,0x00000000,0x0000e101,0x00003c40,0x00000002,0x00005283
TCP_Outlet,40,20,255,6,5973,80,1,1,1500,20,0,348,0,0x00000000,0x0000e102,0x00003c43,0x00000010,0x000076c1
TCP_Outlet,347,20,255,6,5973,80,1,1,1500,20,307,348,0,0x00000000,0x0000e103,0x00003b0f,0x00000018,0x00000183
TCP_Outlet,40,20,255,6,5973,80,308,228,1500,20,0,348,0,0x00000000,0x0000e104,0x00003c41,0x00000014,0x000074a7
TCP_Outlet,52,20,64,6,4742,8443,0,0,5840,32,0,347,0,0x00004000,0x00007c3d,0x00004da3,0x00000002,0x000026c5
TCP_Outlet,44,20,255,6,5974,80,0,0,1500,24,0,349,0,0x00000000,0x0000e107,0x00003c3a,0x00000002,0x00007a9b
TCP_Outlet,40,20,255,6,5974,80,1,1,1500,20,0,349,0,0x00000000,0x0000e108,0x00003c3d,0x00000010,0x00008536
TCP_Outlet,347,20,255,6,5974,80,1,1,1500,20,307,349,0,0x00000000,0x0000e109,0x00003b09,0x00000018,0x00000ff8
TCP_Outlet,40,20,255,6,5974,80,308,228,1500,20,0,349,0,0x00000000,0x0000e10a,0x00003c3b,0x00000014,0x0000831c
TCP_Outlet,52,20,64,6,3564,8443,0,0,5840,32,0,350,0,0x00004000,0x00005608,0x0000b156,0x00000002,0x0000a385
